SKU,Product Name,Brand,Category,Launch Year,MSRP,Warranty Claims,Avg Repair Cost,Total Components,Warranty Score,Repair Score,MSRP Score,Circularity Score,Recommendation
LP0860,ProBook 11,TechNova,Laptop,2022,899,55,341.58181818181816,8,0.7333333333333333,0.7471168376680187,0.5291347851677457,67.62088201840626,Medium Priority
LP0861,ProBook 10,Apex,Laptop,2021,899,37,352.1351351351352,6,0.49333333333333335,0.7701993331914594,0.5291347851677457,58.713356884109494,Medium Priority
LP0862,AirBook 14,Apex,Laptop,2025,699,44,382.1136363636364,7,0.5866666666666667,0.8357691084069038,0.4114184814596822,60.88229436266425,Medium Priority
LP0863,AirBook 13,TechNova,Laptop,2021,1299,39,341.5897435897436,8,0.52,0.7471341723310228,0.7645673925838729,66.15104694744687,Medium Priority
LP0864,ProBook 13,NeoTech,Laptop,2020,1699,48,358.9166666666667,6,0.64,0.785032079323418,1.0,79.15096237970253,High Priority Buy-Back
LP0865,AirBook 10,NeoTech,Laptop,2022,1299,46,349.2826086956522,5,0.6133333333333333,0.7639602114953022,0.7645673925838729,70.38916145570859,High Priority Buy-Back
LP0866,AirBook 10,TechNova,Laptop,2024,999,47,329.51063829787233,6,0.6266666666666667,0.7207144319725992,0.5879929370217775,64.32788773649797,Medium Priority
LP0867,UltraBook 17,Apex,Laptop,2024,999,49,341.16326530612247,8,0.6533333333333333,0.7462013676861822,0.5879929370217775,66.15916247457211,Medium Priority
LP0868,StudentBook 13,Apex,Laptop,2021,1299,58,352.1896551724138,6,0.7733333333333333,0.7703185808670467,0.7645673925838729,76.97991253686092,High Priority Buy-Back
LP0869,UltraBook 11,Apex,Laptop,2020,1699,45,377.6222222222222,6,0.6,0.8259453679401186,1.0,78.77836103820354,High Priority Buy-Back
LP0870,ProBook 16,TechNova,Laptop,2022,999,53,366.7547169811321,6,0.7066666666666667,0.8021756714372968,0.5879929370217775,69.97172492043889,Medium Priority
LP0871,StudentBook 14,Apex,Laptop,2020,1699,52,400.9230769230769,8,0.6933333333333334,0.8769096170670974,1.0,84.04062184534627,High Priority Buy-Back
LP0872,AirBook 10,ByteCore,Laptop,2022,899,61,361.9508196721312,8,0.8133333333333334,0.7916684594753527,0.5291347851677457,72.15743067262629,High Priority Buy-Back
LP0873,ProBook 12,ByteCore,Laptop,2023,699,43,372.90697674418607,5,0.5733333333333334,0.8156320576207045,0.4114184814596822,59.74484950574494,Medium Priority
LP0874,StudentBook 14,NeoTech,Laptop,2025,1699,39,400.8974358974359,7,0.52,0.8768535343338494,1.0,77.10560603001548,High Priority Buy-Back
LP0875,StudentBook 15,TechNova,Laptop,2025,999,45,369.75555555555553,6,0.6,0.8087391853796053,0.5879929370217775,65.90196367204148,Medium Priority
LP0876,StudentBook 13,Apex,Laptop,2023,699,46,394.7608695652174,8,0.6133333333333333,0.8634314732397581,0.4114184814596822,62.77883197431654,Medium Priority
LP0877,StudentBook 12,NeoTech,Laptop,2023,1699,59,391.79661016949154,7,0.7866666666666666,0.8569479662499815,1.0,87.1751056541661,High Priority Buy-Back
LP0878,WorkBook 11,ByteCore,Laptop,2020,899,41,345.780487804878,6,0.5466666666666666,0.7563002795382284,0.5291347851677457,60.42971860784589,Medium Priority
LP0879,AirBook 15,ByteCore,Laptop,2021,899,49,423.4693877551021,6,0.6533333333333333,0.9262235077758139,0.5291347851677457,69.79408212164012,Medium Priority
LP0880,StudentBook 17,TechNova,Laptop,2019,999,50,378.16,5,0.6666666666666666,0.8271216097987752,0.5879929370217775,69.12010307128324,Medium Priority
LP0881,WorkBook 13,Apex,Laptop,2019,999,47,357.0,8,0.6266666666666667,0.7808398950131233,0.5879929370217775,66.1316516277137,Medium Priority
LP0882,WorkBook 11,NeoTech,Laptop,2021,1699,45,403.9555555555556,8,0.6,0.8835423349859046,1.0,80.50627004957714,High Priority Buy-Back
LP0883,AirBook 10,ByteCore,Laptop,2023,1699,57,399.9824561403509,8,0.76,0.8748522662737334,1.0,86.64556798821201,High Priority Buy-Back
LP0884,WorkBook 17,TechNova,Laptop,2021,899,44,343.8181818181818,8,0.5866666666666667,0.7520082716933111,0.5291347851677457,61.90095837249837,Medium Priority
LP0885,AirBook 11,TechNova,Laptop,2020,1699,40,323.575,7,0.5333333333333333,0.7077318460192475,1.0,72.56528871391076,High Priority Buy-Back
LP0886,StudentBook 10,TechNova,Laptop,2020,899,56,344.2857142857143,6,0.7466666666666667,0.7530308711411073,0.5291347851677457,68.33163635593226,Medium Priority
LP0887,WorkBook 11,Apex,Laptop,2023,1299,52,313.65384615384613,5,0.6933333333333334,0.6860320344572313,0.7645673925838729,71.25131614456646,High Priority Buy-Back
LP0888,ProBook 12,TechNova,Laptop,2022,999,53,369.3018867924528,7,0.7066666666666667,0.8077469089948662,0.5879929370217775,70.13886204716597,High Priority Buy-Back
LP0889,ProBook 11,TechNova,Laptop,2019,899,50,387.42,8,0.6666666666666666,0.8473753280839895,0.5291347851677457,67.96197006421872,Medium Priority
LP0890,AirBook 11,Apex,Laptop,2021,1299,52,379.0384615384616,6,0.6933333333333334,0.8290430042398548,0.7645673925838729,75.54164523804516,High Priority Buy-Back
LP0891,WorkBook 17,NeoTech,Laptop,2022,999,52,346.71153846153845,8,0.6933333333333334,0.7583366982973282,0.5879929370217775,68.1232223929065,Medium Priority
LP0892,ProBook 16,TechNova,Laptop,2023,699,45,339.8222222222222,8,0.6,0.7432682025857879,0.4114184814596822,58.64060052136411,Medium Priority
LP0893,StudentBook 11,TechNova,Laptop,2024,699,47,363.1063829787234,5,0.6266666666666667,0.7941959382736732,0.4114184814596822,61.235099258667326,Medium Priority
LP0894,AirBook 11,ByteCore,Laptop,2025,999,47,352.1276595744681,7,0.6266666666666667,0.7701829824463432,0.5879929370217775,65.81194425071028,Medium Priority
LP0895,StudentBook 11,ByteCore,Laptop,2025,1299,42,352.7142857142857,6,0.56,0.7714660667416573,0.7645673925838729,68.4810037797659,Medium Priority
LP0896,WorkBook 16,TechNova,Laptop,2022,899,52,392.0576923076923,7,0.6933333333333334,0.8575190120465711,0.5291347851677457,69.33294724976284,Medium Priority
LP0897,StudentBook 13,Apex,Laptop,2024,1299,43,312.6744186046512,6,0.5733333333333334,0.6838898044721154,0.7645673925838729,66.38704924501299,Medium Priority
LP0898,StudentBook 14,Apex,Laptop,2021,999,57,377.96491228070175,7,0.76,0.8266949087504413,0.5879929370217775,72.84063537316656,High Priority Buy-Back
LP0899,ProBook 12,TechNova,Laptop,2019,699,49,351.53061224489795,5,0.6533333333333333,0.7688771046476334,0.4114184814596822,61.5422009165528,Medium Priority
LP0900,StudentBook 16,TechNova,Laptop,2021,899,46,334.2391304347826,8,0.6133333333333333,0.7310567157366199,0.5291347851677457,62.33907836046429,Medium Priority
LP0901,AirBook 13,NeoTech,Laptop,2024,1699,47,391.25531914893617,8,0.6266666666666667,0.8557640401332812,1.0,80.7395878706651,High Priority Buy-Back
LP0902,UltraBook 12,Apex,Laptop,2020,1699,70,398.8428571428572,6,0.9333333333333333,0.8723597050368705,1.0,93.50412448443946,High Priority Buy-Back
LP0903,AirBook 13,TechNova,Laptop,2020,1699,55,419.2181818181818,7,0.7333333333333333,0.9169251570826373,1.0,86.84108804581246,High Priority Buy-Back
LP0904,ProBook 17,TechNova,Laptop,2021,699,38,364.0,8,0.5066666666666667,0.7961504811898513,0.4114184814596822,56.49373554615267,Medium Priority
LP0905,AirBook 11,Apex,Laptop,2024,1699,40,375.9,6,0.5333333333333333,0.8221784776902887,1.0,75.99868766404198,High Priority Buy-Back
LP0906,WorkBook 15,ByteCore,Laptop,2020,899,51,417.4901960784314,7,0.68,0.9131456607139794,0.5291347851677457,70.46841337645175,High Priority Buy-Back
LP0907,ProBook 14,TechNova,Laptop,2020,999,48,363.3541666666667,5,0.64,0.7947378973461652,0.5879929370217775,67.08192503103828,Medium Priority
LP0908,WorkBook 17,ByteCore,Laptop,2023,999,49,334.46938775510205,5,0.6533333333333333,0.7315603406717018,0.5879929370217775,65.7199316641377,Medium Priority
LP0909,StudentBook 12,ByteCore,Laptop,2025,999,56,387.8571428571428,6,0.7466666666666667,0.8483314585676789,0.5879929370217775,72.95639853435036,High Priority Buy-Back
LP0910,WorkBook 12,TechNova,Laptop,2021,899,47,372.0851063829787,5,0.6266666666666667,0.8138344409076526,0.5291347851677457,65.35574344892862,Medium Priority
LP0911,UltraBook 16,ByteCore,Laptop,2025,999,50,359.14,5,0.6666666666666666,0.7855205599300087,0.5879929370217775,67.87207157522025,Medium Priority
LP0912,UltraBook 15,NeoTech,Laptop,2022,1299,51,367.7450980392157,7,0.68,0.8043418592283808,0.7645673925838729,74.26727755436761,High Priority Buy-Back
LP0913,AirBook 14,NeoTech,Laptop,2023,699,49,401.3469387755102,6,0.6533333333333333,0.8778366989840556,0.4114184814596822,64.81098874664546,Medium Priority
LP0914,UltraBook 11,ByteCore,Laptop,2025,899,48,350.0625,5,0.64,0.7656660104986877,0.5291347851677457,64.44402386999299,Medium Priority
LP0915,StudentBook 13,ByteCore,Laptop,2024,699,47,384.9574468085106,8,0.6266666666666667,0.841989166247836,0.4114184814596822,62.668896097892215,Medium Priority
LP0916,ProBook 10,TechNova,Laptop,2025,1699,60,325.8,7,0.8,0.7125984251968505,1.0,83.37795275590551,High Priority Buy-Back
LP0917,StudentBook 16,Apex,Laptop,2019,1699,59,327.23728813559325,5,0.7866666666666666,0.715742100034106,1.0,82.93892966768985,High Priority Buy-Back
LP0918,AirBook 17,Apex,Laptop,2021,1299,40,377.75,5,0.5333333333333333,0.8262248468941382,0.7645673925838729,69.05710051767366,Medium Priority
LP0919,UltraBook 14,Apex,Laptop,2022,1699,47,397.6170212765957,5,0.6266666666666667,0.8696785242270247,1.0,81.15702239347742,High Priority Buy-Back
LP0920,StudentBook 11,NeoTech,Laptop,2021,1699,55,372.9090909090909,5,0.7333333333333333,0.815636681778414,1.0,83.80243378668575,High Priority Buy-Back
LP0921,ProBook 13,Apex,Laptop,2025,1699,38,349.0263157894737,7,0.5066666666666667,0.7633996408343694,1.0,73.16865589169774,High Priority Buy-Back
LP0922,UltraBook 17,Apex,Laptop,2020,1699,41,326.2926829268293,8,0.5466666666666666,0.7136760343981393,1.0,73.27694769861084,High Priority Buy-Back
LP0923,StudentBook 12,NeoTech,Laptop,2021,699,39,375.9230769230769,7,0.52,0.822228952150212,0.4114184814596822,57.809423008296825,Medium Priority
LP0924,UltraBook 17,Apex,Laptop,2019,999,47,367.1489361702128,5,0.6266666666666667,0.8030379181325739,0.5879929370217775,66.7975923212972,Medium Priority
LP0925,AirBook 13,TechNova,Laptop,2024,899,50,376.6,6,0.6666666666666666,0.8237095363079616,0.5291347851677457,67.25199631093788,Medium Priority
LP0926,StudentBook 15,NeoTech,Laptop,2022,1299,46,280.9782608695652,8,0.6133333333333333,0.6145631252615161,0.7645673925838729,65.907248868695,Medium Priority
LP0927,ProBook 10,ByteCore,Laptop,2019,1699,45,367.6,6,0.6,0.8040244969378828,1.0,78.12073490813648,High Priority Buy-Back
LP0928,AirBook 14,Apex,Laptop,2022,1299,40,352.225,7,0.5333333333333333,0.7703958880139983,0.7645673925838729,67.38223175126947,Medium Priority
LP0929,AirBook 11,ByteCore,Laptop,2022,899,41,341.5121951219512,5,0.5466666666666666,0.7469645562597358,0.5291347851677457,60.1496469094911,Medium Priority
LP0930,StudentBook 16,ByteCore,Laptop,2025,999,59,352.59322033898303,6,0.7866666666666666,0.7712012693328588,0.5879929370217775,72.24249285730575,High Priority Buy-Back
LP0931,WorkBook 17,TechNova,Laptop,2023,899,51,383.921568627451,8,0.68,0.8397234659393067,0.5291347851677457,68.26574753321157,Medium Priority
LP0932,WorkBook 12,Apex,Laptop,2019,1699,63,374.8253968253968,5,0.84,0.8198280770459248,1.0,88.19484231137776,High Priority Buy-Back
LP0933,AirBook 13,Apex,Laptop,2020,899,53,394.2641509433962,8,0.7066666666666667,0.8623450370590469,0.5291347851677457,70.01106133347044,High Priority Buy-Back
LP0934,AirBook 11,Apex,Laptop,2022,999,43,402.7441860465116,5,0.5733333333333334,0.8808927953773219,0.5879929370217775,66.99990530530631,Medium Priority
LP0935,ProBook 17,NeoTech,Laptop,2022,899,48,419.3125,8,0.64,0.9171314523184602,0.5291347851677457,68.98798712458618,Medium Priority
LP0936,StudentBook 12,NeoTech,Laptop,2019,899,58,340.67241379310343,7,0.7733333333333333,0.7451277642018885,0.5291347851677457,69.16120981442235,Medium Priority
LP0937,ProBook 12,Apex,Laptop,2020,1699,49,354.1224489795918,8,0.6533333333333333,0.7745460388879961,1.0,79.36971449997321,High Priority Buy-Back
LP0938,ProBook 12,TechNova,Laptop,2020,999,63,371.8571428571428,7,0.84,0.8133358330208722,0.5879929370217775,75.63986310127947,High Priority Buy-Back
LP0939,UltraBook 16,TechNova,Laptop,2024,999,40,303.45,8,0.5333333333333333,0.6637139107611548,0.5879929370217775,58.8845387668213,Medium Priority
LP0940,ProBook 13,NeoTech,Laptop,2023,1299,60,341.4,5,0.8,0.7467191601049868,0.7645673925838729,77.3385965806658,High Priority Buy-Back
LP0941,WorkBook 12,Apex,Laptop,2025,1299,51,371.1372549019608,6,0.68,0.8117612749386719,0.7645673925838729,74.48986002567635,High Priority Buy-Back
LP0942,StudentBook 12,Apex,Laptop,2023,1699,50,363.32,6,0.6666666666666666,0.794663167104112,1.0,80.50656167979002,High Priority Buy-Back
LP0943,AirBook 12,ByteCore,Laptop,2022,1699,39,372.7692307692308,7,0.52,0.8153307759606973,1.0,75.25992327882092,High Priority Buy-Back
LP0944,StudentBook 11,Apex,Laptop,2022,1299,45,336.0888888888889,5,0.6,0.7351025566248663,0.7645673925838729,68.99009847626218,Medium Priority
LP0945,UltraBook 11,TechNova,Laptop,2020,1699,52,359.86538461538464,5,0.6933333333333334,0.7871071404535972,1.0,81.34654754694127,High Priority Buy-Back
LP0946,StudentBook 16,Apex,Laptop,2023,699,53,362.7358490566038,7,0.7066666666666667,0.7933854966242428,0.4114184814596822,64.41078600918442,Medium Priority
LP0947,UltraBook 17,TechNova,Laptop,2025,1699,62,344.33870967741933,6,0.8266666666666667,0.7531467840713458,1.0,85.66107018880705,High Priority Buy-Back
LP0948,StudentBook 11,TechNova,Laptop,2022,899,40,363.775,6,0.5333333333333333,0.7956583552055992,0.5291347851677457,61.07712754453368,Medium Priority
LP0949,StudentBook 10,NeoTech,Laptop,2023,1299,53,391.4150943396226,7,0.7066666666666667,0.8561135046798395,0.7645673925838729,76.88709358457804,High Priority Buy-Back
LP0950,AirBook 10,NeoTech,Laptop,2020,1299,46,422.32608695652175,8,0.6133333333333333,0.9237228498611587,0.7645673925838729,75.18204060668427,High Priority Buy-Back
LP0951,WorkBook 15,TechNova,Laptop,2022,899,54,379.3888888888889,7,0.72,0.829809468260912,0.5291347851677457,69.56832760285972,Medium Priority
LP0952,AirBook 17,Apex,Laptop,2025,699,44,389.1818181818182,8,0.5866666666666667,0.8512288236697686,0.4114184814596822,61.346085820550186,Medium Priority
LP0953,AirBook 16,ByteCore,Laptop,2020,699,57,348.8421052631579,6,0.76,0.7629967306718239,0.4114184814596822,65.6324563639452,Medium Priority
LP0954,ProBook 11,TechNova,Laptop,2022,899,56,366.1607142857143,7,0.7466666666666667,0.8008764529433821,0.5291347851677457,69.76700381000049,Medium Priority
LP0955,AirBook 16,ByteCore,Laptop,2019,899,67,359.56716417910445,5,0.8933333333333333,0.7864548647836931,0.5291347851677457,75.2010228318765,High Priority Buy-Back
LP0956,WorkBook 14,ByteCore,Laptop,2025,1699,57,352.8245614035088,7,0.76,0.7717072646620928,1.0,83.5512179398628,High Priority Buy-Back
LP0957,WorkBook 15,ByteCore,Laptop,2024,1299,59,351.20338983050846,6,0.7866666666666666,0.7681613950798523,0.7645673925838729,77.44853029657843,High Priority Buy-Back
LP0958,UltraBook 16,NeoTech,Laptop,2020,999,48,404.6458333333333,8,0.64,0.8850521289005541,0.5879929370217775,69.79135197766995,Medium Priority
LP0959,StudentBook 17,ByteCore,Laptop,2021,1699,47,381.06382978723406,5,0.6266666666666667,0.8334729435416318,1.0,80.07085497291561,High Priority Buy-Back
LP0960,AirBook 16,Apex,Laptop,2025,699,39,352.05128205128204,7,0.52,0.7700159274962425,0.4114184814596822,56.24303226867774,Medium Priority
LP0961,UltraBook 17,Apex,Laptop,2019,899,56,345.1428571428572,5,0.7466666666666667,0.7549056367954008,0.5291347851677457,68.38787932556106,Medium Priority
LP0962,StudentBook 16,ByteCore,Laptop,2025,1699,59,345.06779661016947,8,0.7866666666666666,0.7547414624019455,1.0,84.10891053872503,High Priority Buy-Back
LP0963,StudentBook 10,Apex,Laptop,2022,699,45,414.3777777777778,5,0.6,0.9063380966268106,0.4114184814596822,63.53269734259479,Medium Priority
LP0964,ProBook 12,NeoTech,Laptop,2023,1299,37,301.3513513513513,8,0.49333333333333335,0.6591236906197535,0.7645673925838729,62.44406582944213,Medium Priority
LP0965,ProBook 11,ByteCore,Laptop,2020,999,44,381.52272727272725,8,0.5866666666666667,0.83447665632705,0.5879929370217775,66.14075446713149,Medium Priority
LP0966,ProBook 10,NeoTech,Laptop,2022,1699,49,365.530612244898,7,0.6533333333333333,0.7994982770010893,1.0,80.118281643366,High Priority Buy-Back
LP0967,StudentBook 14,TechNova,Laptop,2025,899,37,307.86486486486484,8,0.49333333333333335,0.6733702206143151,0.5291347851677457,55.808483506795156,Medium Priority
LP0968,WorkBook 17,TechNova,Laptop,2020,1699,62,315.6935483870968,8,0.8266666666666667,0.6904933254310954,1.0,83.78146642959953,High Priority Buy-Back
LP0969,AirBook 13,TechNova,Laptop,2025,1699,55,397.07272727272726,7,0.7333333333333333,0.8684880299053528,1.0,85.38797423049391,High Priority Buy-Back
LP0970,StudentBook 13,Apex,Laptop,2024,699,49,375.9591836734694,8,0.6533333333333333,0.8223079257949899,0.4114184814596822,63.14512555097349,Medium Priority
LP0971,AirBook 13,TechNova,Laptop,2020,699,45,362.97777777777776,7,0.6,0.7939146495576942,0.4114184814596822,60.159993930521296,Medium Priority
LP0972,AirBook 16,ByteCore,Laptop,2024,1299,53,390.3962264150944,6,0.7066666666666667,0.8538850096568119,0.7645673925838729,76.82023873388721,High Priority Buy-Back
LP0973,WorkBook 13,TechNova,Laptop,2024,699,38,344.89473684210526,6,0.5066666666666667,0.754362941474421,0.4114184814596822,55.24010935468976,Medium Priority
LP0974,ProBook 14,ByteCore,Laptop,2021,999,62,366.5483870967742,6,0.8266666666666667,0.8017243812265403,0.5879929370217775,74.7581862141162,High Priority Buy-Back
LP0975,UltraBook 13,NeoTech,Laptop,2022,1699,53,354.66037735849056,6,0.7066666666666667,0.77572261014543,1.0,81.53834497102956,High Priority Buy-Back
LP0976,ProBook 14,Apex,Laptop,2022,1699,44,347.02272727272725,7,0.5866666666666667,0.7590173387417481,1.0,76.2371868289191,High Priority Buy-Back
LP0977,ProBook 11,ByteCore,Laptop,2021,699,45,342.8,6,0.6,0.7497812773403325,0.4114184814596822,58.835992764000444,Medium Priority
LP0978,StudentBook 14,ByteCore,Laptop,2024,1299,50,349.18,7,0.6666666666666666,0.7637357830271216,0.7645673925838729,72.5157619349965,High Priority Buy-Back
LP0979,WorkBook 17,Apex,Laptop,2025,999,54,343.6666666666667,6,0.72,0.7516768737241178,0.5879929370217775,68.99009432237685,Medium Priority
LP0980,WorkBook 17,TechNova,Laptop,2022,699,52,394.0384615384616,8,0.6933333333333334,0.861851403189986,0.4114184814596822,65.93142987282339,Medium Priority
LP0981,AirBook 11,NeoTech,Laptop,2024,899,49,361.57142857142856,6,0.6533333333333333,0.7908386451693538,0.5291347851677457,65.73253624344632,Medium Priority
LP0982,UltraBook 15,NeoTech,Laptop,2021,1699,54,387.6851851851852,7,0.72,0.8479553481740709,1.0,84.23866044522212,High Priority Buy-Back
LP0983,StudentBook 10,ByteCore,Laptop,2020,999,43,402.3720930232558,6,0.5733333333333334,0.8800789436204195,0.5879929370217775,66.97548975259923,Medium Priority
LP0984,ProBook 16,ByteCore,Laptop,2019,1699,56,369.2857142857143,8,0.7466666666666667,0.8077115360579927,1.0,84.09801274840645,High Priority Buy-Back
LP0985,UltraBook 17,ByteCore,Laptop,2021,899,41,371.4878048780488,5,0.5466666666666666,0.8125280071698355,0.5291347851677457,62.11655043679411,Medium Priority
LP0986,StudentBook 14,Apex,Laptop,2024,899,45,386.26666666666665,7,0.6,0.8448527267424905,0.5291347851677457,65.21962535730708,Medium Priority
LP0987,WorkBook 13,Apex,Laptop,2024,899,44,358.1136363636364,5,0.5866666666666667,0.7832756700866937,0.5291347851677457,62.838980324299854,Medium Priority
LP0988,AirBook 13,Apex,Laptop,2020,899,61,410.0983606557377,8,0.8133333333333334,0.8969780416792162,0.5291347851677457,75.31671813874219,High Priority Buy-Back
LP0989,StudentBook 15,Apex,Laptop,2025,699,38,294.92105263157896,8,0.5066666666666667,0.6450591702352996,0.4114184814596822,51.96099621751612,Medium Priority
LP0990,ProBook 11,NeoTech,Laptop,2023,699,48,369.9166666666667,5,0.64,0.8090915718868475,0.4114184814596822,62.21530160039589,Medium Priority
LP0991,StudentBook 10,NeoTech,Laptop,2021,1699,60,340.6,6,0.8,0.7449693788276466,1.0,84.34908136482939,High Priority Buy-Back
LP0992,AirBook 17,ByteCore,Laptop,2022,899,52,331.03846153846155,6,0.6933333333333334,0.7240561275994347,0.5291347851677457,65.32906071634875,Medium Priority
LP0993,StudentBook 14,NeoTech,Laptop,2020,1699,52,392.9230769230769,7,0.6933333333333334,0.859411804293694,1.0,83.51568746214414,High Priority Buy-Back
LP0994,UltraBook 10,NeoTech,Laptop,2022,1699,42,358.7142857142857,7,0.56,0.7845894263217098,1.0,75.93768278965129,High Priority Buy-Back
LP0995,ProBook 15,NeoTech,Laptop,2025,899,45,358.46666666666664,6,0.6,0.784047827354914,0.5291347851677457,63.395478375679794,Medium Priority
LP0996,WorkBook 11,NeoTech,Laptop,2021,699,57,358.280701754386,5,0.76,0.7836410799527253,0.4114184814596822,66.25178684237223,Medium Priority
LP0997,ProBook 13,NeoTech,Laptop,2023,699,50,374.88,6,0.6666666666666666,0.8199475065616798,0.4114184814596822,63.60764630730753,Medium Priority
LP0998,AirBook 15,ByteCore,Laptop,2020,1699,54,393.2592592592592,5,0.72,0.8601471112407244,1.0,84.60441333722173,High Priority Buy-Back
LP0999,AirBook 13,ByteCore,Laptop,2022,1699,45,367.8,5,0.6,0.8044619422572179,1.0,78.13385826771653,High Priority Buy-Back
LP1000,AirBook 15,Apex,Laptop,2022,1299,59,382.0,5,0.7866666666666666,0.8355205599300087,0.7645673925838729,79.46930524208311,High Priority Buy-Back
